"Darwin 2 Domain.Rocket: Position in Rocket Tip[Y] (m)","Darwin 2 Domain.Rocket: 00ser Field Function 1 (m)","Darwin 2 Domain.Rocket Aft Cone: Position in Rocket Tip[Y] (m)","Darwin 2 Domain.Rocket Aft Cone: 00ser Field Function 1 (m)","Darwin 2 Domain.Rocket Base: Position in Rocket Tip[Y] (m)","Darwin 2 Domain.Rocket Base: 00ser Field Function 1 (m)"
0.26713048314765286,0.13882203752292363,2.8536333858499665,0.08232134599439117,2.8563125133514404,0.1497759665801577
0.25635339822721676,0.1574495585664443,2.855568256634815,0.1281586255326055,2.8563125133514404,0.09700764850153565
0.25889090544464105,0.19255537095170996,2.8557342348267216,0.12503644958219595,2.8563125133514395,0.029741986225107264
0.25920187990432625,0.1481591951911675,2.8540971656892853,0.1439293137132808,2.85631251335144,0.08284480192736032
0.2630008779960917,0.1414644756900973,2.6870850860496667,0.07856578260318178,2.8563125133514404,0.06889252262500375
0.2467641694580158,0.15157784587658527,2.6841019008922307,0.21665531928654005,2.8563125133514404,0.0510646971357818
0.24866157266527852,0.13039403817182985,2.6811461815350737,0.14116978358425153,2.8563125133514404,0.06572927345420777
0.25053448134841805,0.1018221823576724,2.675272839301392,0.10510926214687748,2.8563125133514404,0.08034640560012114
0.24866963883538945,0.13300488216082906,2.6781719725549413,0.31991189453614166,2.85631251335144,0.0770275111569059
0.25238815878061294,0.14302871818714144,2.832564217081934,0.059120521442210625,2.85631251335144,0.14755124485051185
0.2595769437722652,0.17273842430175887,2.8292367369615548,0.08385424558053194,2.85631251335144,0.0847505345636789
0.26124016304247893,0.06011700626887376,2.824924751639507,0.06640394771784192,2.8563125133514404,0.05926843874641923
0.26013955832906444,0.19315578806271577,2.8326299986935486,0.16750629998316036,2.8563125133514404,0.12086653271282555
0.258218783869991,0.15663934110829733,2.85336021119946,0.12679084744558128,2.8563125133514404,0.1482281884759216
0.24485443209868807,0.10388530482815474,2.844460360895852,0.15966764899496488,2.85631251335144,0.0740681152459893
0.25630536374253277,0.15727073211646783,2.850378066796511,0.12931368666745233,2.85631251335144,0.0812421822610513
0.2467619392247502,0.19356290645814583,2.8444283603095255,0.10818910309291423,2.85631251335144,0.18057519119891421
0.25436761594814694,0.155291008062071,2.8473990369627398,0.1266897529357162,2.8563125133514404,0.09219302452042351
0.2524507997148886,0.1329234677645412,2.8503522482260113,0.15992182709942165,2.8563125133514404,0.0656311730302154
0.24866133180064853,0.14792309958697145,2.847363141431204,0.2543113354401039,2.8563125133514404,0.10001167642997422
0.2505509687848138,0.12765270521314226,2.8555484687494217,0.1448549208858637,2.85631251335144,0.11155846654015761
0.2582291785398461,0.14528900374470155,2.855540119777365,0.06940954653419686,2.85631251335144,0.07399791051012136
0.2620514283353624,0.1296528137235599,2.6730799335833737,0.1615181321982604,2.85631251335144,0.21220460859607745
0.2601640909168355,0.16355057401881856,2.6752578891337873,0.06559164239285517,2.85631251335144,0.05065243766240877
0.26395352725778715,0.12636597476090988,2.6722923180605416,0.22957916279317447,2.8563125133514404,0.09650659227869797
0.26594696423683034,0.19859725151606894,2.678166253015112,0.32032738221687757,2.8563125133514404,0.11003930926208813
0.264505740383206,0.14789291623610368,2.6811465167843043,0.04169484769280019,2.8563125133514404,0.1008302122646493
0.2645597287356631,0.10058001627456989,2.687084951215925,0.14300953618300416,2.8563125133514404,0.11195140836224228
0.26612365563894164,0.11406903657254709,2.6841019090634215,0.22525498695542345,2.85631251335144,0.08642228133082158
0.26922437841802477,0.16819186596156097,2.681136785066236,0.09368600756780407,2.85631251335144,0.09306024796462735
0.2675046502692919,0.09852249198564685,2.678167737427508,0.17641303760783225,2.85631251335144,0.12052553217547454
0.26805856469278216,0.12602537592314803,2.6776528233888057,0.056670112072369966,2.85631251335144,0.13039985127609502
0.26964673533652567,0.12197835146216131,2.6818410826102235,0.06380985861356621,2.8563125133514404,0.1446843031105214
0.2692031840294175,0.15015974114298064,2.6900284695497816,0.25872691567972217,2.8563125133514404,0.05811086176326169
0.2620441350148322,0.1293978190424252,2.8356207628267183,0.14985301176630733,2.85631251335144,0.14876310839890577
0.2639527383890084,0.16573171552675087,2.835572624230972,0.14525667286601063,2.85631251335144,0.1513542348728104
0.26394884672972996,0.1952421846891854,2.841614732305891,0.19478089051655903,2.85631251335144,0.18829512439621882
0.26583189211105124,0.12104231952222162,2.8385722259390977,0.19417238445085813,2.85631251335144,0.15649505705544725
0.26766679018832346,0.17321357374378327,2.8207156473268045,0.13571093671238751,2.8563125133514404,0.14985006611114482
0.2620479668896172,0.10189357999972708,2.8166115132084135,0.05909620378259112,2.8563125133514404,0.1175007768077542
0.2639479865746126,0.1990186421031764,2.6789510942962167,0.12356513093628949,2.8563125133514404,0.1447699195688115
0.2658323263575362,0.13672596900137665,2.6783252215055158,0.1385065959508152,2.8563125133514404,0.1490216087497564
0.26937259344135234,0.14441146674196811,2.6744998806849907,0.17123126511371078,2.85631251335144,0.18345282628459778
0.26395251875234127,0.1182882209467588,2.6753016965147216,0.10670775103301201,2.85631251335144,0.15625011792472335
0.26583130342074973,0.0997517700645783,2.6757253116873025,0.10742635734166414,2.85631251335144,0.06650994300086835
0.2676033382762788,0.188055512490251,2.667762097756428,0.18720027908678788,2.85631251335144,0.07854044904939127
0.26764618739448925,0.12805026446610243,2.6671351788885587,0.19962929748014116,2.85631251335144,0.1834813286336383
0.26927786825913547,0.11045737110031145,2.6736209371484887,0.06504123132520062,2.85631251335144,0.09457514439094246
0.2692674527794745,0.2075971580482195,2.67476726589856,0.14459776644821085,2.85631251335144,0.10986158526002456
0.2707261661861473,0.13441518002265165,2.6699587221876375,0.22276180045736707,2.85631251335144,0.12434506301012424
0.25656088835159924,0.11263904534021361,2.6781824735340587,0.14472631778463638,2.8563125133514404,0.09920580772851342
0.25392867062852037,0.15057561262369443,2.6667704812636135,0.15528072562749395,2.8563125133514404,0.1299157188080525
0.2568229689653027,0.10100727349972866,2.6692015321644242,0.2123289276276463,2.8563125133514404,0.10787552527965713
0.242919665628321,0.15864462275350386,2.672889274822787,0.22153191443189732,2.8563125133514404,0.060948199248836696
0.24486906942264672,0.19416435518921085,2.6929948549050073,0.1969440616277921,2.85631251335144,0.21090455666492625
0.24680518615593436,0.10800823569640844,2.6900294577067103,0.24151151228290538,2.85631251335144,0.10443069014275558
0.24554215730598813,0.12286985672986431,2.6870849666365175,0.13591607504350278,2.85631251335144,0.08733799511897233
0.2468210559085801,0.15082178993731227,2.6841019028389526,0.24225192218761887,2.85631251335144,0.17520084005913286
0.2504890699871156,0.20396770059284833,2.6811462951560463,0.09384910113418926,2.85631251335144,0.23308758853185643
0.2545842977284036,0.14013935936934488,2.678185492812032,0.15903653899395798,2.85631251335144,0.24240517855917237
0.25682488969537237,0.06267027359294886,2.675259800066805,0.1491423680629867,2.85631251335144,0.18257499377303757
0.25469729515433354,0.10778829654384237,2.82389628481056,0.16783760708200396,2.8563125133514404,0.1655153710844836
0.2581703153436434,0.05598657780524208,2.82970725405882,0.13878743741377522,2.85631251335144,0.20753467478400264
0.25630572000286467,0.1164006452725551,2.8326379667531825,0.11952402158161705,2.85631251335144,0.1061506565507956
0.25438607046430883,0.13269236635554166,2.826863345439775,0.16680069289728677,2.85631251335144,0.17126833521318674
0.23905938348935596,0.1669154729272962,2.855179884736641,0.07282454012755732,2.85631251335144,0.12992302261253255
0.24099375545047863,0.13296567905171558,2.848442609547737,0.05231889041078294,2.85631251335144,0.13109361942055767
0.24291277060641558,0.09695925981945687,2.8555348151351807,0.12415852291628073,2.85631251335144,0.08870928068423142
0.2524557061706063,0.22337297079436627,2.8555382795575386,0.15127751632139597,2.85631251335144,0.0917581301057123
0.24485307817451973,0.18538528673198165,2.8533517355668265,0.16291756749678302,2.85631251335144,0.06759259527550793
0.2505443859938863,0.1263501729786481,2.8533439468459902,0.1577948283548733,2.85631251335144,0.14687973661790837
0.24865720017945317,0.1876792000112343,2.855544609043141,0.14007911901578574,2.85631251335144,0.15729257300292804
0.2467618831064953,0.13760371631870993,2.8533592177870832,0.16902253328006525,2.8563125133514404,0.2832130948287093
0.2543850209050769,0.12003588701250766,2.8555325422926683,0.17163392802037122,2.8563125133514404,0.12122724649119612
0.25631854468459775,0.09149047337004104,2.8553648013171045,0.146271642501688,2.8563125133514404,0.05652954693258638
0.25824677141081726,0.1581136566057454,2.8533483051193054,0.12433127256196193,2.85631251335144,0.1465338939783045
0.2601580146131837,0.1867128275949592,2.850380358939101,0.13705763116660186,2.85631251335144,0.21787765537692508
0.2620490122330691,0.16407218171081325,2.8474022297946493,0.07312778381178646,2.85631251335144,0.16870748796420246
0.2670558764928975,0.1393886227322654,2.852905048985526,0.10534899997376432,2.85631251335144,0.15356183418153818
0.26580995800783713,0.1739998514147673,2.8503773255429357,0.15967811213438202,2.8563125133514404,0.23305627005231735
0.26575452055578064,0.17066112540160305,2.847402911454621,0.18361982101940316,2.8563125133514404,0.3197745097847091
0.26766181139879264,0.15621139921825306,2.8385658923816166,0.1559837463759943,null,null
0.2689931025805513,0.1669023041035291,2.8415058122569037,0.1648860524524991,null,null
0.26805235262683963,0.1498629485959253,2.8325829769014748,0.14396573551343678,null,null
0.26888436394824605,0.08142267748174574,2.8414706930089415,0.22242561718212492,null,null
0.26775796620270004,0.09221438372811737,2.844435905418327,0.13722949102461476,null,null
0.26993612527451755,0.133270960364513,2.841470969146796,0.07492499816950018,null,null
0.2696821665249895,0.04883436663847131,2.85035202953894,0.12988723087480167,null,null
0.27072337950531955,0.12373136759603025,2.853326017666935,0.14736335992501526,null,null
0.2704174915086163,0.08127688161442026,2.69299549125339,0.1351824729122057,null,null
0.27089138495267523,0.08582878183086905,2.684102637725806,0.23736051712912215,null,null
0.27071521653259495,0.14038176629287458,2.687084874913049,0.14482370863378582,null,null
0.2726614000972191,0.14435449836602357,2.690029740038561,0.23229032446638265,null,null
0.27132145945872876,0.05872892548024999,2.68703945936039,0.09354478350655164,null,null
0.27072429646354207,0.08184966013786499,2.683552818027244,0.21371410953880546,null,null
0.27187043705072117,0.10643642928354938,2.681123113184562,0.1587137965412414,null,null
0.2723135447952147,0.1297444412067077,2.6811227088498364,0.20731114242771725,null,null
0.2719832215420551,0.17691306804767146,2.6840733244082995,0.12416599339406692,null,null
0.2658368098277562,0.1485169310573933,2.683728519877696,0.12689564482928542,null,null
0.2676522191266502,0.14860822330946602,2.686425320167985,0.09247563462423963,null,null
0.26768699541863095,0.1237648997327184,2.6873080451680105,0.05845914892770455,null,null
0.26938220038446486,0.12037022499371366,2.681152375640362,0.18463030206125283,null,null
0.27091573358397275,0.09693703661806433,2.690083988448784,0.046570978169543774,null,null
0.2719540311774199,0.0886913749116799,2.692996847937196,0.10204598999264188,null,null
0.2658363585157355,0.23017542671864466,2.6954138790799678,0.2581740187996115,null,null
0.26765435771157,0.13565644254028672,2.83555353921544,0.17885859627100925,null,null
0.2693916482744152,0.09979957539742565,2.8385142141829593,0.1669810437067951,null,null
0.27370511503423567,0.09741588040952794,2.8296538758356338,0.15625055438976188,null,null
0.26768595998045486,0.13410385325530266,2.829577662724203,0.2080782482414518,null,null
0.2693429104169524,0.1547061001460183,2.8266168188679197,0.15794340593860254,null,null
0.2711069579852809,0.12469018962144592,2.82677360326733,0.13353357118563697,null,null
0.27227430275147313,0.15617591383053334,2.8236737315458638,0.14134760208775063,null,null
0.27328902658429666,0.13179374742994174,2.8265977392261314,0.09392013338110346,null,null
0.272420830470379,0.15849272139131626,2.8206951229142927,0.15121574030060242,null,null
0.25195070952804594,0.1974962979059173,2.814736665075359,0.10304774499173851,null,null
0.24098954984723295,0.14506725297816245,2.817572628425198,0.19711531838842977,null,null
0.242971274851961,0.12165303564450476,2.817692800307259,0.17902815064455582,null,null
0.2371559440354325,0.18665562701005933,2.8147387966736352,0.15671613568257314,null,null
0.24057145269437893,0.12021195352886417,2.80875376401306,0.05034280290596655,null,null
0.24349287165043695,0.19320094265225302,2.812212625233361,0.0844345022522629,null,null
0.2485545613751032,0.15654575199816298,2.8118797372641313,0.16078117949169096,null,null
0.23526548694646365,0.16244010848844181,2.672250557190928,0.18687637775433674,null,null
0.24497333875598845,0.1312438430029307,2.6726845275226365,0.12346956602811332,null,null
0.25244221107523485,0.11716413320501103,2.669214911183679,0.22465138074954588,null,null
0.24982071485791033,0.09253091067696026,2.670259703981573,0.04218159898839588,null,null
0.25259192275065695,0.1378321115584696,2.667119457933492,0.22680626522458067,null,null
0.254712038537586,0.11848662057054844,2.6703955753542785,0.2706196566345068,null,null
0.23586708206089924,0.16657364150659795,2.666767926930859,0.18926474365157206,null,null
0.23333278927530188,0.14240970141024117,2.667226836576061,0.19473430152974372,null,null
0.2524678633281914,0.17012924558822295,2.667503892696982,0.11886789373874279,null,null
0.2505540920454532,0.19434171612423976,2.66938403170136,0.20377501817571336,null,null
0.23716191920752117,0.13346691182598108,2.667111874797429,0.25270771551037385,null,null
0.23905358130705245,0.15157126697152923,2.672282236819656,0.26317944030992485,null,null
0.2409857371064166,0.07122662094300364,2.6989252301080815,0.22385350661573497,null,null
0.24865551618491247,0.11001227190263303,2.695416070408755,0.1976189524701095,null,null
0.24290848200073792,0.1759392078416083,2.6929960058536553,0.06229321829144549,null,null
0.24485259889141678,0.1311749599256923,2.6870849500283644,0.08616300183925206,null,null
0.24675901065198727,0.17351809780269917,2.6900295624399955,0.2296293325600369,null,null
0.25054919412273474,0.1604372867941871,2.681146235674209,0.08368157694096019,null,null
0.25245878195011434,0.18321767713412918,2.684101898319488,0.1923272408591149,null,null
0.2543923981486072,0.08218683011229157,2.687084872166661,0.08627085991155137,null,null
0.25631922532724044,0.21717097578939884,2.8008651356657475,0.04824792941600226,null,null
0.2582297129060796,0.2555257558438121,2.805191390108497,0.15741168561415195,null,null
0.26394084321514566,0.1377055913541186,2.6781664850474125,0.1483328315117294,null,null
0.2601606676233238,0.18382889799152596,2.6743556930197587,0.11492838845617472,null,null
0.26806818418149514,0.0722252917488928,2.855471707579342,0.4109262861961275,null,null
0.26204610011715046,0.11815775250683612,2.852889894819685,0.13817214506546582,null,null
0.2674290840716635,0.1431025951272829,2.8518315885176095,0.1231360881626735,null,null
0.2676140879515742,0.1412277006657231,2.850422303217033,0.08960870766093457,null,null
0.26507707736826197,0.16266969717233326,2.850296261056322,0.14799787828739736,null,null
0.2638541467990808,0.18831068948692026,2.8532725258276996,0.16721406657438107,null,null
0.2710576596050633,0.08273995460637171,2.8486317113483945,0.2064475084383809,null,null
0.27317617787346554,0.12232501769557763,2.8446628587343605,0.10771626026917543,null,null
0.27111724496126305,0.09509426715450991,2.8473457741415333,0.19162772801870398,null,null
0.27352916121647447,0.13573897566883364,2.844440478280682,0.14532002035873623,null,null
0.2726331287237677,0.0894061568287249,2.850376029258,0.1505277332797427,null,null
0.2711366471536494,0.08882432503596989,2.8474004266558124,0.12010632745924558,null,null
0.27205910036606323,0.1277655328950014,2.8444370429263226,0.12626658511061842,null,null
0.27358835524645814,0.1219829682945296,2.847403000067465,0.08571690635997914,null,null
0.2752329990852153,0.10446193116882829,2.8503670294601458,0.13295609327669017,null,null
0.273892232090076,0.14177347915899385,2.8474026728721813,0.08577044152148279,null,null
0.2757566959910624,0.11566719785315434,2.850366178686972,0.1601949880521609,null,null
0.2736912725370763,0.17377971399370185,2.850371346337904,0.13969550298573155,null,null
0.2741625583851283,0.17936251853082083,2.8533376606122713,0.15362903396610933,null,null
0.2754958339868158,0.08645674177005055,2.8444354606221802,0.22285083844721207,null,null
0.27501594879193736,0.14759793645988561,2.844436899769837,0.13718208900308848,null,null
0.26957037300358927,0.09755607271217075,2.8474029227428943,0.15718410680891412,null,null
0.2706813685578822,0.13515460863138554,2.8444354738979905,0.12719933346597798,null,null
0.27115833179600696,0.14892213556022313,2.835533688817576,0.14395856732180726,null,null
0.2724606078847121,0.16039568585516978,2.832558661777998,0.19787045320814065,null,null
0.27397212889197375,0.14627169796417022,2.8384993236505203,0.13283306207101203,null,null
0.26956911007026774,0.13425061638935534,2.829572252869924,0.172072342271861,null,null
0.27068059911202313,0.1522637528977605,2.8325537380583876,0.1259220107511936,null,null
0.27246689479741715,0.15198516070844303,2.8295719854101833,0.12391991076429212,null,null
0.2742267561207332,0.168421120890499,2.8355313938697133,0.18628691682037296,null,null
0.2760479716984895,0.08181322113890917,2.8325537274845782,0.09373545084672705,null,null
0.27111228740866755,0.1487338371307335,2.841471183846333,0.20703901025871738,null,null
0.27194200652004324,0.09483260496454042,2.838500363519159,0.16942191063084505,null,null
0.27340484319579067,0.08055219964214082,2.8384994451630314,0.13953270615317695,null,null
0.2741158261961804,0.1344517123132534,2.835529206239616,0.1319207109682217,null,null
0.27508418097384935,0.14061313137250497,2.838500360878888,0.09483427101925293,null,null
0.2769503790950724,0.12394879472875572,2.841471067284213,0.15692050778401873,null,null
0.27557906193330606,0.15246836185982726,2.701931024903618,0.1343289354192255,null,null
0.23155539655533053,0.12394477231228926,2.6989254073112607,0.1577685035449427,null,null
0.23902276568513867,0.17359032333700408,2.695416875454843,0.32738680650900415,null,null
0.23873718922943074,0.11855847899278851,2.6839796754431324,0.16299106674395622,null,null
0.24170660787165807,0.11488115005311128,2.686960492413672,0.13032293863167815,null,null
0.24656900655228361,0.11148052967409645,2.6900287883537777,0.21389784630257144,null,null
0.2431983672485409,0.10283238148196724,2.6930086375877758,0.08147651443519449,null,null
0.23711315572644984,0.19220190382525137,2.687079640394157,0.1529259251499812,null,null
0.2338736005482875,0.09592379740939634,2.6870533116738917,0.10189592446726087,null,null
0.2476930028401547,0.11530604957096734,2.690592292047233,0.1915716101187108,null,null
0.24989408229677765,0.12430851212027186,2.6900786954053717,0.18220630139512714,null,null
0.25129820198778224,0.07553254697883967,2.690060391799687,0.1444001691020581,null,null
0.26183929816008983,0.1495119137854162,2.6928164227116937,0.04544221669187729,null,null
0.2601460401421921,0.1302211853858315,2.693709322123717,0.09364969535710942,null,null
0.2563069308888305,0.15250562620158734,2.695417004101451,0.22386133635966282,null,null
0.2582289293221437,0.14571188941230132,2.704912570789482,0.1359255054901862,null,null
0.229614625540163,0.14253839996812886,2.7019310210165908,0.2272535522738863,null,null
0.23089771422747732,0.18683264760537716,2.8265944196392776,0.12189412361808254,null,null
0.23344695080689262,0.19896834665345278,2.8265945037002265,0.15005799665733136,null,null
0.24865706015230066,0.10241589308612978,2.8236587364774097,0.12954414024176455,null,null
0.24676115882728317,0.16549539223508047,2.8206989416199293,0.16124485215263798,null,null
0.23715852698385123,0.09120792602207416,2.8236458741152224,0.17735096365504702,null,null
0.23526681612925684,0.10835784869828548,2.820730087561357,0.1419556607121027,null,null
0.2390500383016825,0.16359455953582547,2.8236319403572745,0.12158675692489311,null,null
0.2448525203583785,0.15312944231087605,2.820680508099904,0.12722633832842165,null,null
0.24098597563828864,0.17758111390692066,2.81190958391823,0.14459358680258702,null,null
0.24291034988147692,0.14448201874174105,2.8181724877373724,0.10599414162840147,null,null
0.24675965919830042,0.21694791003023242,2.8150114804829434,0.2134385024777105,null,null
0.2486592760321665,0.10044223883304856,2.8087348743430267,0.23234508336833654,null,null
0.2505565542693758,0.15845022022681945,2.808855439215426,0.13274475735588187,null,null
0.2524701299781325,0.11038867881899794,2.8023193100987083,0.2184298087499307,null,null
0.2543910685717413,0.11017692559342447,2.805656048895462,0.17050786791384984,null,null
0.26271548334324607,0.1729677274803735,2.802849640823566,0.1339297149785759,null,null
0.2650622153898185,0.08010119252736214,2.8414711959312804,0.10107944287279343,null,null
0.2622561130698428,0.08900850817170311,2.847489811382308,0.21850961323278278,null,null
0.2647070597697321,0.11774959977557185,2.844731040617643,0.18657091234450346,null,null
0.27518341067079527,0.08824166506346316,2.8444686409605975,0.14198682840664192,null,null
0.27487633903009895,0.07182712483137095,2.820663259140689,0.08994164069751913,null,null
0.27701361944151287,0.09010904604615312,2.670151155906161,0.22965781837093052,null,null
0.27669910382562185,0.15651999794151378,2.6677564882525955,0.32968055515514777,null,null
0.2743947699387516,0.09915735132920504,2.6671215780465496,0.09543842094866595,null,null
0.2755882296873972,0.16733883787430648,2.6730615256853123,0.18226678940761995,null,null
0.2745436729890984,0.12496406256791495,2.66970837481428,0.04531773125661259,null,null
0.2773724872580389,0.11759542989496756,2.6738282393635884,0.05524261841278465,null,null
0.2777399858378828,0.09587857357488905,2.698926971838508,0.1407319017456722,null,null
0.2798596239139179,0.1237535007656866,2.7049125076502243,0.17812418248504494,null,null
0.27720619584985545,0.08163278807924011,2.7019310249514827,0.16400207523362081,null,null
0.2789403067882538,0.15844907814354778,2.6954181175331233,0.2302280206319095,null,null
0.27701507263430075,0.18300514947367516,2.698927190031258,0.13971061693619402,null,null
0.27881649622948096,0.1035272647044972,2.692996231950297,0.15813817876513725,null,null
0.2777259879804378,0.11795853060705956,2.6900295642362932,0.24334433447146567,null,null
0.2793199412329691,0.14819340520801827,2.69299632767559,0.07961056936299968,null,null
0.27344571853605043,0.24073922962556243,2.707868734112706,0.11697555948756114,null,null
0.2750234837606627,0.14896402455336827,2.68115479629808,0.10106903011576668,null,null
0.276862024644796,0.17423174199048214,2.6870833470633912,0.10236942162314501,null,null
0.2734375932652404,0.10644531577547131,2.68410795829772,0.25201564965124734,null,null
0.275005485241854,0.17630768170424535,2.6778726754037225,0.06766245070378624,null,null
0.2761076921556969,0.14496594331786058,2.6900295329803394,0.16548899603408873,null,null
0.2768328643046649,0.16814701895074782,2.7885455480544885,0.054876984826833654,null,null
0.2786593251684183,0.17733556917089874,2.7997132577771557,0.20184381975354818,null,null
0.27417909007891295,0.13997708943854123,2.799245751762615,0.11084270422652319,null,null
0.2761583902930811,0.07851955100624855,2.79666198600026,0.098003144419729,null,null
0.2758214936539635,0.12001392229665929,2.796655657105435,0.15370251862325807,null,null
0.2768337281529733,0.11276519625824537,2.7935829340001805,0.16894396796718528,null,null
0.2793353086084078,0.1003102381480022,2.7899366920557798,0.15992274709642834,null,null
0.27860394361464547,0.09087260263065862,2.792573967989966,0.13515906017715962,null,null
0.2781005593591135,0.18369754966578636,2.675305436439661,0.10836708386393151,null,null
0.22826998525784603,0.130572488140177,2.6781586781423004,0.26362878619731706,null,null
0.22575012940065656,0.1876925893455966,2.6900196339426747,0.20261764936051582,null,null
0.22901985526739477,0.13091998745695038,2.838499430471183,0.12632859596952853,null,null
0.2310012886608801,0.1320839630087522,2.836637150695923,0.07686012585728189,null,null
0.2357296479042121,0.12194575327368228,2.8404028368207173,0.09729045868271805,null,null
0.23729075338923297,0.10211337014638036,2.841535506878851,0.18170954880049797,null,null
0.23979341222075545,0.167078788086504,2.8414763615812304,0.18827442114126597,null,null
0.24158816600716368,0.08687246582724979,2.841501984279184,0.18034478808004117,null,null
0.24451300724143674,0.2008811266381499,2.8444369053522722,0.13951788285379602,null,null
